Agent_Age,Agent_Rating,Distance_km,Pickup_Lag_min,Hour,DayOfWeek,Weather_enc,Traffic_enc,Vehicle_enc,Area_enc,Category_enc,Delivery_Time
35,4.8,13.970007989574006,1848970.0,22.0,1.0,4,2,1,0,10,29
32,4.9,9.193021332844554,1860485.0,19.0,0.0,4,1,0,0,0,140
31,4.8,7.790401204068506,1886410.0,22.0,3.0,3,2,2,1,1,75
34,4.6,9.220418694558179,1841775.0,17.0,6.0,1,3,0,1,5,150
33,4.1,12.436148456121032,1879205.0,20.0,1.0,5,1,1,1,4,175
37,4.6,19.361976407426397,1876335.0,22.0,3.0,5,2,0,0,7,110
39,4.9,14.15280068944862,1884965.0,22.0,4.0,5,2,1,1,13,125
32,3.5,10.75638385340382,1870570.0,22.0,0.0,0,2,0,3,10,31
21,4.7,4.663419307399213,1889285.0,19.0,1.0,0,1,0,1,8,55
29,4.7,17.07747121287486,1840335.0,17.0,0.0,4,3,0,0,1,160
23,4.7,14.022295961633713,1840325.0,18.0,0.0,1,3,0,1,8,125
24,4.7,17.076514098174254,1840335.0,20.0,0.0,1,1,0,1,11,135
20,4.7,16.821912713961545,1884970.0,17.0,4.0,3,3,1,1,4,130
26,4.9,6.081596950437154,1856165.0,16.0,3.0,5,3,1,1,13,130
31,5.0,16.60119759495163,1873455.0,22.0,5.0,1,2,0,3,11,100
34,3.5,16.65990378949706,1864810.0,19.0,4.0,1,1,1,1,7,205
37,4.6,17.097651549864548,1867695.0,18.0,2.0,4,3,0,1,1,195
33,5.0,4.470346734255946,1838895.0,19.0,1.0,0,1,0,1,6,145
27,4.8,10.427208660422918,1848965.0,20.0,1.0,5,1,0,1,1,140
20,4.9,19.8839743283605,1848965.0,22.0,1.0,1,2,1,0,9,55
22,4.8,8.938588654178497,1860485.0,17.0,0.0,5,3,0,1,4,120
28,4.6,9.054602228168925,1853295.0,19.0,5.0,2,1,1,1,3,145
25,4.7,16.827953238536708,1837455.0,22.0,2.0,1,2,0,1,2,90
26,4.6,7.7631971453288875,1866255.0,21.0,3.0,5,1,0,0,14,50
21,4.8,4.717601092054723,1850410.0,18.0,0.0,5,3,1,0,2,125
26,4.6,7.8626681674103684,1853285.0,20.0,5.0,3,1,1,1,14,115
37,4.9,4.406256770468765,1915210.0,20.0,4.0,2,1,0,1,4,230
30,4.8,20.180635114114718,1887845.0,18.0,2.0,3,3,0,1,9,165
24,5.0,12.1610162189127,1846090.0,23.0,3.0,3,2,1,1,11,135
39,4.7,9.088005113715143,1853295.0,18.0,5.0,4,3,1,1,8,95
24,5.0,9.19302787417212,1847530.0,23.0,2.0,5,2,1,1,2,50
39,4.7,6.037544630194255,1850410.0,16.0,0.0,5,3,0,0,9,130
31,4.3,6.210605364096597,1863370.0,12.0,5.0,3,0,0,1,0,185
35,4.5,16.818368923732613,1867695.0,19.0,2.0,2,1,0,1,12,135
31,4.6,17.138295790539786,1848965.0,19.0,1.0,0,1,2,1,13,100
32,4.8,11.916235157217862,1851855.0,21.0,6.0,3,1,1,0,1,185
36,4.6,12.419572625827143,1873445.0,17.0,5.0,0,3,0,0,6,150
27,4.8,12.463962426993913,1851845.0,22.0,6.0,3,2,0,1,13,120
32,4.7,9.435201537430714,1909450.0,23.0,1.0,5,2,0,1,12,140
29,4.7,1.5147941817694572,1883525.0,11.0,5.0,5,0,0,1,13,95
28,4.7,12.116939023592712,1870570.0,21.0,0.0,0,1,0,1,9,125
20,4.6,19.364277132208514,1861930.0,20.0,6.0,5,1,0,1,2,145
31,4.5,12.463888116757749,1854730.0,19.0,4.0,4,1,0,1,1,260
38,4.7,6.29013467763468,1909450.0,13.0,1.0,5,0,0,1,12,140
30,4.7,1.5524082366562466,1880645.0,8.0,0.0,1,2,0,1,14,115
28,4.6,13.973947080769713,1863375.0,23.0,4.0,1,2,0,0,11,120
28,4.1,19.618739348801018,1887855.0,20.0,2.0,5,1,0,1,11,155
28,4.8,12.580267822400963,1887850.0,22.0,2.0,2,2,0,1,3,120
35,4.8,13.63122853449607,1876330.0,19.0,3.0,0,1,1,1,1,95
35,5.0,10.425475100056351,1879215.0,23.0,1.0,1,2,0,1,14,120
23,4.4,7.5620793211870625,1844655.0,20.0,4.0,0,1,0,1,13,205
33,4.6,19.362541804304527,1869130.0,23.0,0.0,5,2,0,1,4,140
25,4.9,7.546676276224336,1883530.0,18.0,5.0,5,3,1,1,2,135
20,4.7,11.905076836019434,1908010.0,18.0,2.0,3,3,1,1,13,170
36,4.8,13.21731386474103,1910895.0,18.0,0.0,0,3,0,1,12,150
37,4.8,6.217860329667253,1860490.0,13.0,0.0,1,0,0,1,7,145
27,4.8,1.5368503798521727,1866250.0,8.0,3.0,1,2,0,0,7,90
23,4.8,10.704161271430333,1843210.0,19.0,5.0,2,3,0,1,7,135
28,5.0,9.314907489514155,1844650.0,23.0,4.0,5,2,1,0,5,50
26,4.1,7.57343592001983,1872005.0,23.0,6.0,1,2,0,1,5,85
33,4.1,16.9032932130662,1857605.0,20.0,2.0,5,1,1,1,7,160
34,4.3,6.217860329667253,1844650.0,14.0,4.0,2,0,1,0,1,170
23,4.7,7.5735237341835395,1869130.0,23.0,1.0,0,2,0,1,11,90
33,4.5,6.049834150687609,1880655.0,15.0,0.0,4,3,1,1,15,85
33,4.9,16.476559473750612,1910885.0,22.0,0.0,2,2,0,1,0,95
28,4.9,20.17741678822261,1846095.0,18.0,3.0,0,3,1,0,11,65
29,5.0,17.07644834661623,1876325.0,20.0,3.0,4,1,0,1,12,165
30,4.8,9.121375406203297,1872010.0,19.0,6.0,3,1,0,1,4,130
27,4.6,10.705622903496973,1861930.0,17.0,6.0,4,3,1,1,12,130
38,5.0,10.75755477315807,1879205.0,20.0,1.0,4,1,0,1,12,250
36,5.0,12.074056378231194,1860485.0,23.0,6.0,3,2,0,1,1,130
39,3.6,20.253748386838097,1843210.0,21.0,5.0,5,1,0,1,1,185
38,4.8,6.29013467763468,1883535.0,14.0,5.0,2,0,0,1,6,175
26,4.8,5.959019072169318,1874890.0,16.0,4.0,5,3,1,1,0,135
35,4.1,13.682164589270348,1864805.0,19.0,4.0,2,1,0,1,3,205
38,5.0,4.4691549592640305,1853290.0,21.0,5.0,1,1,0,1,8,155
39,4.0,12.256834609677016,1882085.0,19.0,6.0,2,3,0,1,12,225
25,4.7,9.435201537430714,1850405.0,18.0,0.0,4,3,1,1,0,65
25,4.8,10.485700419067344,1913775.0,22.0,5.0,1,2,0,0,1,50
22,2.9,20.44292976252901,1884965.0,23.0,4.0,0,2,0,1,8,220
22,4.9,7.6838087174265155,1874895.0,18.0,4.0,5,3,0,0,0,125
33,4.3,16.384334344092046,1840330.0,20.0,0.0,5,1,0,1,10,53
26,4.9,7.802453018269983,1906565.0,21.0,3.0,2,1,1,1,3,145
38,4.1,10.906065218662736,1851845.0,20.0,6.0,2,1,0,1,11,240
39,4.3,6.210069011405746,1886405.0,14.0,3.0,4,0,1,1,4,185
39,4.3,1.5524290130723983,1847530.0,10.0,2.0,2,2,0,3,12,110
29,4.9,14.022476786450992,1843215.0,21.0,5.0,1,1,0,1,5,140
26,4.6,16.63495545420892,1861925.0,20.0,6.0,3,1,0,1,11,185
35,3.6,13.40647565433019,1864805.0,21.0,4.0,2,1,1,0,12,155
20,5.0,9.17813837505589,1866255.0,18.0,3.0,0,3,0,1,8,115
30,4.4,16.38385607184808,1879205.0,20.0,1.0,1,1,0,1,7,215
34,4.6,3.0585736588579726,1877765.0,8.0,2.0,1,2,1,0,14,110
36,4.1,9.348552276072713,1856170.0,17.0,3.0,3,3,0,0,5,160
27,4.9,1.5522933461661421,1860495.0,11.0,0.0,3,0,1,1,10,32
29,4.6,3.018883117682491,1883530.0,11.0,5.0,5,2,2,0,8,70
33,4.8,5.874515354538112,1909455.0,13.0,1.0,2,0,2,1,13,130
23,4.8,12.238686345324815,1836005.0,23.0,2.0,3,2,2,3,10,23
29,4.3,16.60006663605748,1870570.0,20.0,0.0,3,1,2,1,10,35
31,3.8,12.483795219584318,1905125.0,20.0,4.0,0,1,0,1,3,170
33,4.9,9.121796528794311,1863370.0,17.0,5.0,4,3,0,1,7,130
30,4.7,19.471568574982836,1908010.0,19.0,2.0,4,1,0,1,10,50
38,4.9,9.059724501609752,1912325.0,23.0,6.0,0,2,0,1,14,95
36,4.9,16.824549100074805,1887845.0,23.0,2.0,3,2,1,1,2,140
22,4.5,9.435201537430714,1906570.0,22.0,3.0,1,2,2,1,15,90
20,4.8,16.388478196037884,1857605.0,22.0,2.0,3,2,0,1,14,115
22,4.6,10.64201906419996,1884975.0,21.0,4.0,5,1,1,1,10,22
31,4.7,1.5203488928264928,1847535.0,8.0,2.0,3,2,1,0,7,95
32,5.0,7.562982485200135,1860495.0,21.0,0.0,3,1,0,1,4,165
25,4.7,12.256046315965444,1876330.0,21.0,3.0,0,1,2,1,2,120
36,5.0,12.420345124240976,1840325.0,19.0,0.0,1,1,0,1,15,195
24,4.9,3.1090243972299714,1869135.0,8.0,1.0,3,2,0,1,14,115
34,4.8,10.705622903496973,1843205.0,22.0,5.0,1,2,1,1,10,24
28,4.4,7.546817179242812,1838890.0,19.0,1.0,0,1,0,0,7,240
34,4.5,10.866277692518308,1860485.0,23.0,6.0,0,2,0,1,12,125
35,4.7,4.469310320115436,1841765.0,18.0,6.0,5,3,1,0,2,155
29,4.7,4.717601092054723,1872005.0,19.0,6.0,1,1,1,1,12,145
34,4.5,1.513073455729525,1841775.0,8.0,6.0,4,2,2,1,12,95
24,5.0,10.565032566504131,1854725.0,17.0,4.0,3,3,1,0,2,160
38,4.6,6.037448590044755,1880650.0,12.0,0.0,3,0,1,1,11,195
24,4.7,9.348112475389563,1856170.0,21.0,3.0,2,1,1,0,5,55
26,4.5,9.314965469327513,1850405.0,19.0,0.0,2,1,1,1,6,50
31,4.9,4.591636071834256,1874895.0,17.0,4.0,3,3,0,1,9,90
36,4.4,10.72504264384306,1873445.0,21.0,5.0,1,1,0,1,9,270
36,4.6,12.161069532201358,1879210.0,19.0,1.0,3,3,0,0,3,160
25,4.7,12.464390099643042,1857610.0,22.0,2.0,4,2,0,1,11,110
24,4.1,7.448560816474598,1838885.0,19.0,1.0,3,1,1,1,14,155
20,4.9,17.138295790539786,1837445.0,22.0,2.0,2,2,0,1,7,100
35,4.1,12.117036432265502,1870570.0,19.0,0.0,0,1,0,1,0,220
38,4.7,9.22086597503784,1850415.0,21.0,0.0,3,1,1,1,5,155
37,4.3,11.007734763744617,1846085.0,17.0,3.0,4,3,1,1,11,195
39,4.6,16.635770753608572,1882090.0,23.0,6.0,4,2,1,1,13,140
22,4.8,16.36832247217209,1910885.0,18.0,0.0,0,3,0,1,8,120
35,4.0,1.572533729286321,1853290.0,10.0,5.0,2,2,0,1,4,140
34,4.5,11.719471817434323,1910885.0,17.0,0.0,3,3,0,1,13,200
27,5.0,16.902051800243928,1854735.0,23.0,4.0,0,2,1,1,8,140
36,4.8,10.757499697083244,1864810.0,21.0,4.0,4,1,0,1,10,52
21,2.9,10.586595268060286,1870575.0,23.0,0.0,0,2,1,1,8,200
31,4.1,4.656649028065795,1880645.0,21.0,0.0,5,1,0,1,11,160
22,4.8,7.546670729116101,1866245.0,19.0,3.0,3,1,0,1,2,110
32,4.8,7.8626681674103684,1874890.0,23.0,4.0,3,2,0,1,7,125
26,4.6,16.63859018321037,1882090.0,17.0,6.0,3,3,0,0,7,215
37,4.8,9.07434222926449,1844645.0,23.0,4.0,3,2,0,0,13,75
29,4.8,3.0597099613184353,1889295.0,9.0,1.0,4,2,0,1,9,90
24,4.1,3.0189069957366157,1844655.0,10.0,4.0,2,2,0,3,7,80
39,4.7,7.763102784727143,1860485.0,23.0,0.0,2,2,1,1,8,120
38,4.7,7.790401204068506,1883535.0,20.0,5.0,1,1,1,1,8,165
23,4.9,19.658727827948923,1851850.0,23.0,6.0,0,2,0,0,7,145
25,4.9,1.4981517843346028,1912325.0,9.0,6.0,2,2,0,0,4,85
24,4.7,11.917680464391145,1879210.0,21.0,1.0,3,1,1,1,10,36
38,4.0,1.4897806686912982,1838885.0,9.0,1.0,5,2,0,1,15,160
36,4.9,13.828140500409722,1882085.0,23.0,6.0,5,2,1,1,8,75
32,4.1,9.192333207689474,1844650.0,21.0,4.0,2,1,0,1,11,210
32,4.0,6.081387490813416,1844655.0,14.0,4.0,4,0,1,1,4,185
39,4.6,10.757168277315147,1879210.0,23.0,1.0,5,2,0,0,8,110
35,4.8,1.4901538808207615,1874885.0,9.0,4.0,3,2,0,1,0,105
35,4.9,5.958820916622007,1856165.0,12.0,3.0,1,0,0,1,1,155
32,4.9,13.18491228608386,1910885.0,18.0,0.0,1,3,1,1,8,105
28,5.0,20.285370057703716,1910890.0,23.0,0.0,4,2,0,0,13,110
24,4.9,16.852241972645782,1840335.0,22.0,0.0,4,2,2,0,0,130
36,4.9,17.078665498349437,1873445.0,19.0,5.0,3,1,1,1,13,225
20,4.6,8.937919334801594,1869125.0,22.0,1.0,2,2,0,0,10,18
21,4.6,1.526394624358336,1912335.0,11.0,6.0,4,0,2,1,12,105
37,4.4,7.761199672759851,1877775.0,20.0,2.0,1,1,1,1,0,160
27,4.9,7.573462889023675,1889290.0,23.0,1.0,4,2,0,1,11,75
24,4.6,4.476514374571237,1912335.0,18.0,6.0,5,3,0,0,4,120
23,4.6,9.435201537430714,1886405.0,19.0,3.0,3,3,1,0,6,80
26,4.6,12.42059924680664,1884970.0,23.0,4.0,2,2,0,1,1,115
24,4.9,10.867476143445908,1861935.0,21.0,6.0,3,1,0,1,5,245
36,4.6,7.8626681674103684,1841770.0,17.0,6.0,3,3,1,1,8,95
20,4.2,16.83409066322075,1843205.0,21.0,5.0,4,1,2,1,1,175
29,4.6,4.469166522803337,1874885.0,19.0,4.0,2,1,0,0,0,130
36,4.9,13.611254468563875,1838890.0,23.0,0.0,1,2,0,1,11,105
34,4.7,20.18125982649362,1873445.0,18.0,5.0,3,3,0,1,3,180
21,4.9,14.15280068944862,1879210.0,20.0,1.0,4,1,0,1,3,170
20,4.7,6.037605711784208,1856165.0,16.0,3.0,4,3,0,1,5,140
36,4.6,4.610613705052655,1883530.0,17.0,5.0,4,3,0,1,13,155
33,4.2,19.617573744443128,1851845.0,17.0,6.0,3,3,1,0,2,160
35,4.6,6.147073151032162,1889285.0,15.0,1.0,3,3,0,1,6,140
21,4.7,19.91059239709516,1846085.0,18.0,3.0,5,3,0,0,11,145
20,4.5,6.051989448511275,1877765.0,13.0,2.0,0,0,0,1,2,60
31,4.0,9.220397882984718,1883530.0,23.0,5.0,1,2,0,1,11,155
37,4.5,13.989249784535353,1846090.0,22.0,3.0,1,2,0,0,13,85
36,4.9,3.145067434621583,1906565.0,10.0,3.0,0,2,2,1,7,95
30,4.1,4.610367445745056,1889295.0,18.0,1.0,5,3,0,0,1,180
20,4.6,4.674295333360666,1844650.0,22.0,4.0,4,2,0,1,9,50
21,4.6,1.572533729286321,1909450.0,9.0,1.0,4,2,1,1,15,50
29,4.8,2.9765873017465116,1906570.0,11.0,3.0,4,0,0,1,10,33
28,4.6,9.348433430020535,1856170.0,18.0,3.0,1,3,0,1,0,140
26,4.1,12.417550916012397,1867690.0,20.0,2.0,2,1,0,1,10,32
21,4.7,4.560783589287684,1877765.0,21.0,2.0,0,1,0,1,4,65
30,4.8,6.210106489026998,1883530.0,13.0,5.0,5,0,1,1,7,125
28,4.9,10.865776701899678,1867690.0,18.0,2.0,1,3,0,1,12,140
26,4.8,13.581198240269066,1840325.0,22.0,0.0,5,2,0,0,14,80
21,4.8,3.105492716560946,1886410.0,8.0,3.0,3,2,1,1,9,90
21,4.6,13.611566722125085,1879215.0,23.0,1.0,1,2,0,0,8,100
36,4.5,3.145067434621583,1841770.0,10.0,6.0,4,2,0,0,3,75
36,4.7,9.15767304259452,1906570.0,18.0,3.0,0,3,0,1,3,145
38,4.1,12.419649807727563,1884975.0,17.0,4.0,0,3,0,1,14,165
32,4.8,7.8626681674103684,1872010.0,21.0,6.0,4,1,1,1,15,135
28,4.9,10.444437629135967,1913770.0,23.0,5.0,5,2,0,0,1,75
39,4.8,3.1161729217943797,1874895.0,10.0,4.0,0,2,0,1,7,130
22,4.8,3.0646598407974865,1850410.0,9.0,0.0,5,2,0,1,6,70
25,4.8,6.29013467763468,1909450.0,14.0,1.0,4,0,0,1,3,110
22,4.7,4.717601092054723,1886410.0,21.0,3.0,3,1,0,1,4,110
21,4.7,4.537571350180709,1872005.0,23.0,6.0,1,2,2,1,10,17
32,4.7,14.022182614282947,1870570.0,22.0,0.0,3,1,0,1,7,225
29,5.0,13.428728629767383,1905135.0,18.0,4.0,0,3,1,3,8,95
26,4.9,12.292885177860324,1843205.0,19.0,5.0,2,1,1,1,7,95
23,4.9,19.76171176132034,1853290.0,23.0,4.0,0,2,0,0,14,145
21,5.0,6.118745338337485,1863375.0,15.0,5.0,4,3,1,1,11,50
27,4.6,12.099122314389794,1882090.0,22.0,6.0,2,2,1,0,9,95
31,4.3,7.7635043374686274,1847525.0,20.0,2.0,4,1,1,1,2,170
20,4.8,14.15280068944862,1908005.0,23.0,2.0,5,2,0,1,11,110
20,4.8,3.1212067439862645,1909445.0,10.0,1.0,3,2,0,1,9,120
29,4.8,12.25501434480783,1887855.0,21.0,2.0,3,1,0,1,0,215
33,4.7,6.037529176542177,1838885.0,13.0,1.0,0,0,1,1,15,115
35,4.4,9.087720328091445,1886415.0,19.0,3.0,3,3,0,1,2,160
25,4.7,16.849904095492622,1867690.0,23.0,2.0,5,2,1,0,6,95
30,4.9,12.243495934752104,1873455.0,21.0,5.0,0,1,0,1,6,185
22,4.2,12.255817809722814,1851845.0,19.0,6.0,4,1,2,1,2,170
30,4.0,20.182634488293672,1851850.0,21.0,6.0,4,1,0,1,8,175
38,4.6,7.683332672259472,1872010.0,21.0,6.0,0,1,0,0,4,120
34,4.3,12.580267822400963,1910890.0,21.0,0.0,2,1,0,1,1,255
36,4.8,4.561152341209805,1866250.0,21.0,3.0,5,1,2,1,9,160
32,4.6,10.756990051436132,1837450.0,23.0,2.0,5,2,1,1,5,75
28,4.9,9.121499067661924,1883525.0,19.0,5.0,4,1,1,1,0,165
32,3.6,17.078029070273278,1873445.0,23.0,5.0,3,2,0,1,6,175
35,4.3,12.434585525064866,1884965.0,21.0,4.0,5,1,1,1,14,185
35,4.7,3.0735639629147333,1877775.0,10.0,2.0,1,2,2,1,1,100
26,4.9,13.588908817419535,1905135.0,20.0,4.0,0,1,1,1,11,110
24,4.7,17.097972349714006,1847535.0,23.0,1.0,3,2,0,1,8,120
21,4.8,14.15280068944862,1905130.0,21.0,4.0,1,1,0,1,8,150
39,4.4,17.137414711878986,1846085.0,21.0,3.0,4,1,1,1,12,215
32,4.4,16.787776250726907,1913765.0,20.0,5.0,1,1,0,0,2,215
23,4.8,1.509479521227172,1863375.0,10.0,5.0,5,2,0,1,1,90
32,4.8,1.465122557159026,1906565.0,11.0,3.0,2,0,2,1,15,130
24,5.0,4.528158738548494,1874885.0,23.0,4.0,1,2,1,0,5,75
30,5.0,17.077999100718277,1877775.0,23.0,1.0,1,2,1,1,8,95
28,4.8,17.09875410817548,1846085.0,22.0,3.0,3,2,1,1,0,130
39,4.2,10.602589325657691,1854730.0,17.0,4.0,2,3,2,0,2,155
22,4.6,3.1051455399287056,1880655.0,10.0,0.0,2,2,0,1,14,95
31,4.1,13.583267699065033,1870570.0,20.0,0.0,1,1,1,0,8,200
25,4.7,10.866360907886408,1840335.0,17.0,0.0,1,3,0,1,5,120
33,4.6,13.405918573024547,1846095.0,23.0,3.0,0,2,1,1,15,140
37,4.6,16.72115728076054,1843210.0,20.0,5.0,3,1,0,0,8,190
23,4.7,9.07534450196205,1883525.0,0.0,5.0,5,2,0,1,10,11
35,4.9,12.256321133212229,1857615.0,20.0,2.0,4,1,0,1,12,245
21,4.5,13.972751063504559,1883535.0,23.0,4.0,0,2,1,1,3,140
34,4.8,7.683744768651734,1872015.0,22.0,6.0,4,2,1,1,11,95
26,4.7,13.40635545530559,1867685.0,20.0,2.0,1,1,0,1,7,80
33,4.2,1.5322015943257514,1847525.0,10.0,2.0,5,2,0,1,9,155
31,4.4,10.868244074540835,1851845.0,19.0,6.0,4,1,0,1,6,190
35,4.3,8.937806252924872,1844650.0,23.0,4.0,1,2,0,1,12,120
31,4.9,4.632302885852554,1915210.0,19.0,4.0,2,1,0,0,13,165
38,4.5,7.683556858430526,1841770.0,17.0,6.0,4,3,0,1,6,135
23,4.5,16.72129600980331,1873455.0,17.0,5.0,0,3,0,1,3,80
22,4.7,7.790525266841046,1882095.0,23.0,5.0,3,2,1,0,13,60
38,4.7,3.1055339788849823,1889290.0,8.0,1.0,1,2,1,1,4,145
27,4.9,6.232341754608859,1853290.0,14.0,5.0,2,0,0,1,9,120
37,4.6,6.050551152462876,1860495.0,14.0,0.0,1,0,0,1,10,28
23,4.1,13.787603106955784,1870570.0,20.0,0.0,5,1,0,1,6,155
26,4.7,20.182068898087746,1848965.0,21.0,1.0,5,1,0,1,7,135
31,4.8,1.572533729286321,1844645.0,9.0,4.0,0,2,0,1,13,110
39,4.8,7.790125828454116,1850405.0,23.0,0.0,3,2,0,1,10,26
32,4.8,20.44292976252901,1861935.0,0.0,6.0,0,2,0,1,1,95
39,4.7,13.40647565433019,1861930.0,18.0,6.0,4,3,0,1,7,230
27,4.9,20.286876645336932,1905130.0,17.0,4.0,2,3,0,0,2,125
27,4.6,1.5127140854704322,1844650.0,8.0,4.0,0,2,0,0,2,90
37,4.5,4.587356404161673,1860495.0,19.0,0.0,0,1,0,1,15,145
34,5.0,3.0295246341921644,1872005.0,10.0,6.0,3,2,0,1,14,145
26,4.7,13.621222329903818,1913775.0,22.0,5.0,1,2,1,0,12,55
31,4.8,16.15244656587318,1905125.0,18.0,4.0,4,3,1,1,0,155
24,4.2,13.830084721845328,1884975.0,20.0,4.0,3,1,0,1,10,33
30,4.7,14.021812013196106,1853285.0,23.0,4.0,1,2,0,1,5,140
20,4.9,17.07395729139767,1840335.0,20.0,0.0,4,1,1,1,15,210
22,4.6,7.761498257466441,1850405.0,19.0,0.0,3,1,0,0,2,115
33,4.9,12.43568904742551,1837450.0,22.0,2.0,2,2,2,0,3,125
27,4.9,20.85157880964364,1846090.0,23.0,3.0,4,2,1,1,13,105
30,4.9,7.719304592034618,1906575.0,21.0,3.0,3,1,0,1,7,165
38,4.1,10.427225702895106,1867690.0,18.0,2.0,2,3,1,1,3,185
25,4.7,9.19040310530244,1877775.0,17.0,2.0,1,3,0,1,15,80
23,4.9,1.5523012503298028,1856170.0,10.0,3.0,3,2,1,0,15,65
26,4.9,4.537905323142914,1889285.0,22.0,1.0,2,2,1,3,10,19
29,4.3,16.90295553948897,1848975.0,20.0,1.0,4,1,2,1,2,190
20,4.6,17.099225478912437,1882085.0,18.0,6.0,3,3,0,1,1,215
22,4.2,9.088011034370515,1883525.0,22.0,5.0,2,2,0,1,13,85
23,4.9,13.40635545530559,1879215.0,18.0,1.0,5,3,2,1,0,140
21,4.8,19.343610632147183,1910885.0,21.0,0.0,5,1,1,1,4,135
50,6.0,17344.043208918334,1869130.0,,,6,4,2,1,14,140
24,4.1,7.761726486394523,1883530.0,22.0,5.0,2,2,0,1,3,145
25,4.7,7.760928146685043,1869135.0,21.0,1.0,5,1,0,1,13,75
35,4.5,10.867352908691128,1840330.0,17.0,0.0,1,3,1,1,9,145
34,4.8,7.562478890452318,1841770.0,21.0,6.0,5,1,0,1,14,130
38,4.9,11.007734763744617,1864810.0,22.0,4.0,1,1,0,1,11,175
25,5.0,16.38385607184808,1843215.0,23.0,5.0,5,2,0,1,12,90
20,4.9,4.65819360783491,1880655.0,22.0,0.0,4,2,0,0,8,65
38,4.9,9.271888389475569,1909450.0,17.0,1.0,1,3,0,1,14,150
35,4.8,7.763161028493024,1884965.0,23.0,3.0,4,2,1,1,9,85
30,3.6,19.916274899797408,1882095.0,23.0,6.0,4,2,2,1,15,175
36,4.8,13.765756924309539,1861935.0,18.0,6.0,1,3,1,1,14,120
20,4.8,3.1161407812915183,1860495.0,10.0,0.0,4,2,2,1,5,65
28,4.7,16.827472773146095,1887855.0,22.0,2.0,3,2,0,1,15,100
24,4.5,13.762097103297643,1840330.0,17.0,0.0,1,3,1,1,10,27
29,4.5,9.348403335334273,1860495.0,18.0,0.0,4,3,1,1,0,65
26,4.6,6.179330887543313,1915205.0,12.0,4.0,5,0,0,0,10,17
22,4.7,12.23475004893086,1873445.0,22.0,5.0,2,2,1,3,9,90
35,4.6,20.17903332454877,1854725.0,19.0,4.0,5,1,1,1,12,130
25,4.7,7.648557947935138,1889285.0,18.0,1.0,4,3,1,1,6,75
34,4.8,9.19151681625338,1847530.0,21.0,2.0,0,1,1,1,3,85
28,5.0,12.233239995053252,1861935.0,17.0,6.0,0,3,0,1,8,75
20,4.6,4.717601092054723,1909445.0,18.0,1.0,1,3,0,1,2,90
21,4.0,1.5525809531926802,1838895.0,9.0,1.0,5,2,0,1,8,115
36,4.8,1.5126859754657422,1866250.0,10.0,3.0,4,2,1,1,6,90
39,5.0,13.830756172608513,1851855.0,21.0,6.0,3,1,1,0,9,195
26,4.5,20.252967850083056,1840325.0,18.0,0.0,0,3,0,0,0,75
25,4.6,9.07437751153265,1856175.0,19.0,3.0,2,1,1,1,1,140
22,5.0,6.037116126732456,1853285.0,12.0,5.0,5,0,0,1,9,75
27,4.2,12.074114327172765,1879215.0,21.0,1.0,2,1,0,0,11,155
27,4.9,11.007734763744617,1910885.0,20.0,0.0,0,1,1,1,12,85
36,4.6,9.087972744661085,1844645.0,23.0,4.0,4,2,1,1,11,85
21,4.7,6.2106184931214035,1844645.0,16.0,4.0,1,3,2,0,0,130
34,5.0,1.509439424217718,1847525.0,8.0,2.0,3,2,0,1,9,90
34,4.7,11.93665570666869,1908005.0,21.0,2.0,5,1,0,1,11,175
31,4.5,17.29786575291325,1848975.0,0.0,1.0,4,2,1,1,6,195
35,4.6,6.17528357530834,1915215.0,14.0,4.0,3,0,0,1,5,165
34,4.9,1.5297232853100244,1860495.0,11.0,0.0,2,0,0,1,7,150
25,4.6,19.688394563498182,1864815.0,18.0,4.0,2,3,0,3,6,115
28,4.6,4.657159718107683,1877770.0,17.0,2.0,4,3,1,1,6,75
20,4.9,6.14707622035735,1880655.0,13.0,0.0,0,0,1,3,2,80
22,4.3,20.44292976252901,1887845.0,19.0,2.0,5,1,0,1,8,160
25,4.6,7.660951720810249,1860495.0,18.0,0.0,5,3,0,0,14,50
35,5.0,4.595393825646015,1866245.0,21.0,3.0,5,1,0,1,14,125
36,4.0,9.087965501261484,1883535.0,21.0,5.0,1,1,0,0,11,160
35,4.6,4.610133887452835,1860490.0,18.0,0.0,0,3,1,0,2,95
29,4.7,1.509460397835505,1860485.0,9.0,0.0,2,2,2,1,3,95
23,4.6,3.073599739868747,1872010.0,10.0,6.0,3,2,0,0,7,75
30,4.3,13.407092693002484,1876330.0,18.0,3.0,1,3,0,1,6,220
28,4.9,1.5126165219141463,1847525.0,9.0,2.0,1,2,1,1,5,70
29,4.6,13.68204452608078,1857605.0,20.0,2.0,4,1,0,1,8,205
34,4.7,1.5545063790428728,1889285.0,9.0,1.0,0,2,1,1,2,75
27,4.9,6.039424422924846,1909450.0,12.0,1.0,4,0,1,1,4,130
33,4.2,8.952508524589783,1912335.0,20.0,6.0,5,1,0,1,9,200
20,4.7,13.406000552536867,1861925.0,21.0,6.0,0,1,0,1,2,160
39,3.6,10.756415548797705,1848975.0,20.0,1.0,5,1,1,1,1,195
33,5.0,4.656557579510365,1874885.0,19.0,4.0,3,1,0,0,12,170
29,4.7,7.631504867081062,1906570.0,20.0,3.0,4,1,0,1,1,140
